row ID	row m/z	row retention time	Compound	C1-12H	C2-12H	C3-12H	C4-12H	C1-24H	C2-24H	C3-24H	C4-24H	C1-36H	C2-36H	C3-36H	C4-36H	C1-48H	C2-48H	C3-48H	C4-48H	C1-60H	C2-60H	C3-60H	C4-60H	C1-72H	C2-72H	C3-72H	C4-72H	M1-12H	M2-12H	M3-12H	M4-12H	M1-24H	M2-24H	M3-24H	M4-24H	M1-36H	M2-36H	M3-36H	M4-36H	M1-48H	M2-48H	M3-48H	M4-48H	M1-60H	M2-60H	M3-60H	M4-60H	M1-72H	M2-72H	M3-72H	M4-72H
1209	524.2973296	7.7226343	1-oleoyl-sn-glycero-3-phosphoserine	0	0	0	0	0	0	0	0	0	0	0	0	11245.77	0	0	0	0	231818.2	0	0	144069.67	8295.385	32142.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1831.4155	0	8220.209
1213	297.2416649	7.7202053	12,13-EpOME	64851.45	96493.516	95431.89	77978.95	165664.7	144332.66	150784.47	94777.2	172572.61	108118.54	206515.8	229595.61	176787.38	151303.48	159657.4	71376.41	85281.125	124689.28	26315.215	134185.06	174234.9	55815.016	238460.3	233272.48	56390.51	23011.322	61744.547	56852.523	232816.19	164417.75	194461.95	148901.81	100069.875	138382.42	151756.34	90587.08	92271.086	98779.805	143606.95	56730.01	95458.65	105198.11	141158.22	97616.484	79689.73	85732.12	67234.15	102440.19
1217	509.2866506	7.742352	LPG(18:2(9Z,12Z)/0:0)	0	0	0	0	8236.572	6281.778	0	0	26315.6	0	28568.164	29935.4	18852.316	0	18429.746	16438.043	13942.206	20503.398	4525.8633	25494.668	29493.771	11515.009	142517.67	71446.3	0	0	0	0	8451.2295	1939.6611	7129.582	1813.135	9825.352	12652.437	15178.211	7958.386	12885.84	9813.956	18184.213	4469.774	13206.146	9041.203	17879.41	11385.538	8587.176	12020.625	7521.4736	15025.69
1228	278.2471368	7.8508782	Linoleic acid amide	0	0	0	0	36254.49	24627.684	30374.357	13924.315	2277490	1629737.6	2403165	1990735.6	2538556	1380403.9	1170286	1110199.1	1154917.1	4628761	1769549.1	1829275.4	3918189.5	403641.62	3345481.8	2001796.1	0	0	0	0	30282.36	21531.477	30502.81	18374.93	259708.58	284555.94	347930.66	178703.38	438504.3	351777.72	561773.2	308546.16	553283.75	501919.72	666769.25	657027.9	713729.4	628552.9	425782.03	706607.06
1237	372.2499732	7.8884506	tert-butyl N-[(2R)-4-methyl-1-[[(2S)-1-(methylamino)-1-oxo-3-prop-2-enoxypropan-2-yl]amino]-1-oxopentan-2-yl]carbamate	0	0	0	0	0	0	0	0	0	0	0	0	0	4880.8545	9162.845	0	0	0	88336.734	26900.314	0	0	0	16202.666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1239	385.3050754	7.9024935	N-palmitoyl glutamine	0	0	0	0	0	0	0	0	0	0	0	0	0	16380.962	19138.64	7825.1787	0	0	46552.008	39976.426	0	0	40772.49	56478.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1247	440.3474856	8.13963	(2S)-1-[(2S)-2-(hexadecanoylamino)-3-hydroxypropanoyl]pyrrolidine-2-carboxamide	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189023.89	27788.396	0	0	0	4109.9224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1253	265.2519468	8.180613	Linoleyl aldehyde	0	0	0	0	14768.693	10251.611	9155.875	4315.616	20084.898	23397.207	26809.074	24257.074	59870.215	107928.01	314645.56	47615.445	65147.906	76679.17	1263389.9	682581.2	142285.1	123395.23	122964.37	358528.6	0	0	0	0	13704.157	8504.383	11538.686	7598.449	4529.135	8471.227	11574.708	6481.418	13261.344	12430.351	13968.783	4241.0645	20672.164	23766.334	25796.133	14421.199	25675.566	20497.248	24150.512	31665.246
1263	353.267735	8.20287	1-Monolinolenin	597118.56	985712.6	863723.3	566974	5361472	3620347	3405275.8	2355640.5	399709.25	338439.5	416923.1	486393.38	361604.72	231767.9	239009.9	85887.305	159327.62	190425.16	45582.312	159515.61	181270.39	537073.06	162708.88	159609.58	197861.4	44497.266	261595.11	234654.33	2386939.2	1919061	2805007.5	1643881.8	1012800.56	1095312.1	1501187.6	1232337.9	537523.9	595485.2	836037.4	602324.1	561970.6	461466.4	586733.06	531196.25	357238.25	444325.5	346322.1	447305.6
1266	279.2311844	8.203883	9-Octadecen-16-ynoic acid	6359.803	13025.265	11249.836	8583.455	62228.598	41188.125	44975.203	29622.234	15745.097	29567.445	23366.08	16844.893	43467.2	90930.89	70965.97	49470.89	31281.44	28592.145	230570.7	93757.76	27058.137	205389.98	163321.45	177261.88	0	0	0	0	29063.914	21775.63	31276.172	19405.945	50381.555	40405.734	63720.336	28522.09	46962.555	52925.44	70387.98	44879.363	139322.39	69747.88	114522.55	97212.25	96232.81	97018.33	109395.52	99591.766
1271	417.2392403	8.230314	CPA(18:2(9Z,12Z)/0:0)	0	0	0	0	0	0	0	0	0	0	0	0	0	10807.519	15806.945	17372.139	0	225707.58	15047.722	18222.045	40202.906	0	315301.4	32813.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1280	305.2467483	8.350427	Cis-8,11,14,17-Eicosatetraenoic acid	0	0	0	0	9690.358	3778.4263	4488.961	0	0	3729.569	2184.561	0	5456.737	9651.393	0	0	0	0	6779.4272	0	0	12211.87	0	0	0	0	0	0	0	0	0	0	30970.936	21861.852	35244.906	13424.994	13387.779	22541.994	32450.248	16652.627	22447.293	7841.2666	11827.99	10781.703	6112.2964	6805.6816	7316.898	7598.445
1281	324.288851	8.395272	Linoleoyl ethanolamide (Linoleamide MEA)	91924.15	140843.73	152304.69	119671.14	163508.28	140354.19	163698.56	93626.48	498240.2	1680697.5	842700.2	502739.97	2090831.9	3315014.5	3883099	2146763	1915631	2670616.8	5160350	4043304.8	1827504.8	201088.31	3683297.2	3334766.2	110049.55	49804.62	154955.2	141191.28	110071.81	104061.68	121430.49	64245.33	155007.89	173284.27	247045.27	104518.51	176083.7	170163	243398.69	106763.05	289522.62	230578.83	357706.62	287396.72	334324.22	325275.6	212478.83	353027.12
1283	411.320992	8.397588	N-oleoyl glutamine	0	0	0	0	0	0	0	0	0	0	0	0	1870.0972	26701.928	26200.127	15486.408	0	6506.2837	82459.3	65704.7	5312.8813	0	82187.305	91201.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4693.1445	4469.866	0	6393.8906
1286	334.2730867	8.426556	Docosatetraenoyl Ethanolamide	0	0	0	0	0	0	0	0	7195.002	50991.336	14970.602	12628.872	53999.15	80987.984	81595.09	36516.82	41028.79	35828.254	15501.793	45027.37	14387.677	0	79467.85	55948.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1288	254.2472718	8.453924	Palmitoleamide	0	0	0	0	0	0	0	0	38595.6	30012.445	40901.117	34858.367	46933.324	29417.12	28760.512	22754.123	20795.188	110389.93	43292.254	39931.176	95802.1	12292.187	96467.195	57861.68	0	0	0	0	0	0	0	0	4454.9717	4263.2188	4030.4424	0	8682.229	5465.756	13419.341	6471.5986	17944.879	12590.506	19647.322	18567.098	20620.387	22066.8	18135.38	29961.453
1305	524.3700213	8.488145	2-O-acetyl-1-O-hexadecyl-sn-glycero-3-phosphocholine	4103.7407	12394.044	11544.645	7427.6445	15583.746	10349.62	10358.307	4000.9443	6638.1646	0	9373.789	9282.99	0	0	0	0	0	2310.0088	0	0	4043.063	1749.4116	0	0	0	0	5970.5166	2242.0493	6531.8154	2121.0127	5430.1333	2167.7385	1787.5828	4281.3145	6153.094	1913.2922	4035.996	1993.8713	1761.3314	0	0	0	4125.575	0	0	0	0	0
1308	444.309973	8.530252	n-Linoleoyl tyrosine	0	0	0	0	0	0	0	0	0	1889.4314	0	0	10661.252	29189.62	33579.375	13805.519	1940.325	4543.178	538110.4	85242.66	11308.52	0	34090.656	55951.848	0	0	0	0	0	0	0	0	0	0	0	0	4996.127	0	4179.991	0	9033.994	10399.713	15106.383	12354.166	25362.836	30081.844	14835.457	34472.883
1311	386.2891045	8.560182	Palmitoylglutamic acid	0	0	0	0	0	0	0	0	0	0	0	0	0	4235.7417	14836.669	2081.4602	0	0	139148.9	40833.445	0	0	8386.228	43294.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1314	338.2680885	8.574737	Linoleoyl glycine	0	0	0	0	0	0	0	0	27395.85	107105.11	43338.895	27065.502	174409.47	342549.62	521438.88	219194.77	160409.94	208074.61	5130777	1397809.4	167948.05	17735.36	440628.28	869994.94	0	0	0	0	0	0	0	0	0	0	0	0	10998.169	1883.5334	4817.327	0	17975.21	23260.516	29763.578	24738.496	52660.992	48761.5	22025.754	58037.41
1318	263.2362969	8.57146	Octadeca-9,12,15-trien-2-one	0	0	0	0	0	0	0	0	0	2127.311	0	0	11119.735	19922.787	23439.525	12414.689	6861.452	19149.291	181741.38	50851.484	16165.911	0	25738.162	38417.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4844.726	0	3036.3367
1323	366.2993885	8.648192	 N-Linoleoyl GABA	0	0	0	0	0	0	0	0	136115.83	1086587.5	314004.94	85240.63	477749	531222.4	597289.94	425823.7	208098.5	209304.34	5290177.5	1494398.9	120304.23	0	216118.69	474717	0	0	0	0	0	0	0	0	13542.409	16050.154	22958.762	10089.18	6351.3555	7868.0405	17145.248	7876.026	11836.485	5203.0796	6347.743	11327.298	8850.822	7956.067	0	8522.525
1329	279.2311848	8.669086	9-Octadecen-17-ynoicacid	0	0	0	0	36612.54	18830.262	25651.217	14271.756	0	0	0	0	0	0	1832.6187	0	0	0	36363.547	5643.326	0	86662.41	0	0	0	0	0	0	0	0	0	0	26282.695	17432.707	34951.6	14087.929	18790.113	24372.59	30908.578	17616.125	40984.645	21624.193	41678.83	25516.441	22817.324	24391.846	30786.76	25598.824
1334	344.278644	8.684407	n-palmitoylserine	0	0	0	0	0	0	0	0	0	11506.288	0	0	21319.873	20331.68	26865.219	10920.795	7617.8154	28244.486	265016.44	61112.133	8926.649	0	16553.557	24772.742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1343	482.3233805	8.854316	Stearoyl lysophosphatidylethanolamine	15934.8955	31102.527	29602.475	22924.191	18637.441	18987.164	17700.373	7492.529	26262.36	10112.006	50153.555	45327.613	43968.96	4012.3179	0	0	4223.8223	63183.86	0	0	48552.336	15898.136	20196.13	6830.6416	10171.1455	0	22663.912	16955.135	16248.863	10428.739	14429.802	11876.353	14147.369	14454.613	19396.54	9788.116	21164.783	15615.462	19011.896	4902.1553	18518.656	14577.991	24732.338	18542.402	12591.288	12869.58	13575.332	16975.285
1348	524.3702224	8.915106	 LysoPC(18:0/0:0)	70745.81	132829.64	127744.766	90164.7	80035.266	69987.13	77820.76	39143.996	87171	8889.009	110138.02	126199.73	42755.164	14955.334	6798.5107	6904.322	8792.78	71849.89	13812.27	14442.589	71859.67	51693.145	41439.1	26769.193	45469.53	6641.224	87335.28	74731.23	71247.41	53846.527	64911.887	59652.02	57529.598	65608.14	77382.94	44583.88	67297.87	56854.26	67691.4	31039.209	61385.176	51059.914	71418.73	54507.992	36520.457	45975.668	52315.652	57824.367
1353	412.3048563	9.02353	Oleoyl glutamic acid	0	0	0	0	0	0	0	0	0	0	0	0	0	7653.407	19686.271	4121.2104	0	0	223496.6	58960.992	0	0	13823.578	53978.516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1355	235.2050779	9.038828	34,8,12-Trimethyltrideca-3,7,11-trien-2-one	0	0	0	0	0	0	0	0	28805.11	63260.117	41679.13	29896.771	104276.875	90044.79	96977.3	64055.46	55004.652	131901.9	100098.01	115540.76	101555.125	32814.38	198121.52	115813.1	0	0	0	0	0	0	0	0	7260.952	7884.6724	14777.078	4821.0767	13479.72	18907.523	32098.342	14803.344	38490.973	26725.451	40162.22	45929.582	30551.979	35870.38	21931.402	41180.445
1357	253.2155426	9.039329	15-Hexadecynoic acid	0	0	0	0	0	0	0	0	19201.438	41505.73	24029.805	21232.283	71177.484	60855.652	66043.65	44038.7	35328.125	85863.67	61859.074	77176.91	69820.05	22984.262	132012.2	81565.234	0	0	0	0	0	0	0	0	2054.0945	4108.431	8502.337	1853.7471	7985.722	10283.423	20951.04	11101.641	27656.967	17677.52	28172.047	29508.104	22736.451	25370.764	14199.966	29682.828
1369	352.2836523	9.08098	Linoleoyl sarcosine	0	0	0	0	0	0	0	0	17274.06	95352.32	30623.78	16374.975	111626.2	479800.94	580492.44	198198.9	78471.78	72165.88	7166610.5	1716119.1	93294.93	21961.79	374501.78	1100736.1	0	0	0	0	0	0	0	0	0	1773.0074	4424.707	0	25443.938	13254.06	24872.127	4777.6294	43463.14	51586.438	67385.125	63815.41	87294.27	76089.31	31806.008	82554.766
1381	198.1847256	9.0915785	N-prop-2-enylnonanamide	0	0	0	0	0	0	0	0	106811.836	76977.17	114562.49	86198.96	115437.016	63441.406	51017.36	53463.918	47206.41	244038.11	99702.39	90937.016	214233.86	37023.77	182307.97	97618.625	0	0	0	0	0	0	0	0	8846.564	16018.757	19619.941	11593.721	22935.84	23538.932	38686.473	23895.17	35876.004	31989.13	42434.63	41601.383	41164.45	40707.895	27412.037	50984.523
1385	280.2626627	9.091838	2,4-tetradecadienoic acid isobutyl amide	225944.38	91157.234	77530.69	94240.62	413123.38	285547.12	367691.16	238392.53	20500000	15300000	22200000	17400000	23000000	12700000	10800000	11500000	9949961	46800000	19100000	17800000	42100000	8097238.5	35500000	19900000	107395.28	172640.7	106336.97	80728.9	346629.84	257356.03	419219.22	250507.14	2938429.2	3598494	4583777	2812176.2	5061657	4934463.5	8120995	5337576	7579387.5	6640681	9003551	9100261	8770263	9251857	6385245.5	10400000
1388	196.1691459	9.090483	(11E)-1-azacyclotridec-11-en-2-one	0	0	0	0	0	0	0	0	43090.457	30771.123	43834.656	33172.574	46667.47	26550.78	21439.033	23490.773	18764.156	98523.06	40189.715	35408.535	94056.88	13958.558	83901.555	40129.91	0	0	0	0	0	0	0	0	0	4333.258	6671.754	0	8071.466	7636.74	14327.938	7891.785	14068.176	12543.957	16542.336	16367.264	16396.605	16180.717	10649.658	21054.473
1392	184.1691279	9.090578	Azacyclododecan-2-one	0	0	0	0	0	0	0	0	81541.32	56058.547	91695.11	67256.69	89303.48	49938.73	41221.82	40131.85	38874.21	195023.61	79540.234	69124.086	173074.67	26391.166	146961.66	74285.73	0	0	0	0	0	0	0	0	7450.9043	11766.283	13250.537	7118.838	19212.562	18839.375	29822.83	17326.09	26278.22	24788.746	32620.375	33313.613	31154.416	33529.47	19825.053	38498.54
1417	329.26774	9.182248	MG(16:1(9Z)	0	0	0	0	26889.068	18752.133	19451.576	11801.099	24297.309	20897.191	26888.768	29260.48	27670.162	17332.71	19278.844	3986.0447	8282.666	16259.605	0	8649.122	16290.2295	22784.773	13803.367	9122.023	0	0	0	0	23302.895	19502.197	26970.951	16705.834	30518.535	34164.76	51530.668	32971.773	24796.549	31122.258	52024.582	31755.656	37972.156	29235.4	36443.55	40032.85	25561.791	34439.758	23455.99	40585.125
1418	370.2942358	9.1846	N-Oleoyl-L-Serine	0	0	0	0	0	0	0	0	0	20408.104	9263.288	2233.6934	36717.656	36205.363	40446.64	18688.855	15705.855	73310.914	502462.62	102167.14	30639.467	0	36994.633	38605.633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1419	358.294299	9.247748	N-palmitoyl threonine	0	0	0	0	0	0	0	0	0	0	0	0	0	21461.486	25359.383	7595.23	0	1867.8217	564041.06	81338.19	0	0	18510.14	36382.062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1420	331.2235505	9.304443	methyl 2-[2-[(2-methylpropan-2-yl)oxycarbonylamino]pentanoylamino]pentanoate	20948.383	32135.8	29713.434	22474.51	120227.77	94517.44	110177.01	50085.285	17586.344	21784.072	20328.82	19288.623	19343.465	24537.246	16257.903	9382.38	7888.252	16446.832	0	15909.498	16461.256	19743.572	34368.23	20830.719	13747.98	16290.132	17412.568	11643.697	96394.4	73521.18	91251.7	61569.793	65046.223	74970.38	92887.5	62251.316	42625.15	50551.266	74457.06	38730.11	41937.676	35396.797	51302.773	35382.18	22965.045	28981.352	23913.605	30814.117
1451	337.2727926	9.469003	Glycidyl linoleate	953466.8	1441074.4	1276040.5	933607	13400000	8495084	8029112	6158985.5	833250.56	775657.1	918063.25	1094699.4	869356.44	576193.8	585167.5	244487.52	368329.22	590085.75	146636.89	419382.97	517052.1	1749746.6	504150.1	422995.47	403815.06	87355.58	452838.84	447877.8	5687656.5	4841839.5	6705877.5	3905162.5	2585333.2	2742356	3833792.5	3522885.2	1290773.1	1627567	2428495.5	1765448.4	1576745.6	1266186.4	1602473.6	1554453.6	1035637.56	1400824.6	949394	1352175.6
1452	420.3097504	9.455784	N-palmitoyl tyrosine	0	0	0	0	0	0	0	0	0	0	0	0	0	4056.8499	3859.1282	0	0	0	98485.72	14335.134	0	0	5181.1	9360.248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1828.3932	4617.137	0	6057.4917
1455	355.2832442	9.469802	1-Linoleoyl-rac-glycerol	1817343.6	2628269.2	2337363	1747211.6	18400000	12600000	12100000	9610313	1570433.6	1448383.6	1656491.6	2012478	1664930.8	1101195.1	1121391.9	483552.16	723101.94	1091908.9	289450.66	819111.56	996994.25	3266415.5	954054	812721.3	783753.94	176029	893556.2	891215.7	9032612	7811729.5	10300000	6469554	4552882.5	4740938.5	6393908.5	5827595	2411394.5	2890377.2	4279575	3245152	2823156	2303319.5	2937296.8	2783976	1949760.2	2528099.2	1799110.9	2484814.8
1495	314.2682201	9.583041	Palmitoylglycine	0	0	0	0	0	0	0	0	4209.907	29508.404	13670.917	6948.3643	52482.195	85975.9	105032.67	45240.77	36973.504	48907.562	1301686	297634.72	38992.617	0	119773.11	225089.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6348.76	2003.409	11805.955	7766.002	0	11906.077
1534	320.2573675	9.626802	Anandamide (18:4, n-3)	25412.275	38512.383	34384.723	24854.848	91098.19	76734.56	88063.7	56240.18	157262.38	185724.27	196046.11	193170.48	233815.44	211708.23	222803.72	129774.75	149495.02	179633.02	154279.55	198295.48	154945.4	71382.14	228853.1	223348.2	20520.828	7811.843	25851.316	21473.637	100809.664	77606.4	96760.34	74261.22	73539.92	86428.06	97136.055	60945.324	85443.57	85901.234	99370.664	48198.312	98955.45	83238.65	108331.47	94895.78	80685.98	74934.375	78297.59	98918.96
1535	279.2309268	9.62651	Alpha-linolenic acid (alpha-LA)	3592325.2	5265493.5	4627277	4027528.8	11100000	9503304	10500000	6838897	17900000	21200000	21900000	21400000	25300000	23100000	25300000	14200000	17100000	20800000	17600000	22300000	17300000	8608327	25000000	24500000	3100759.5	1608485.6	3734120.8	3139053.5	12000000	9362742	11700000	9503546	8845659	9975318	11900000	7889837	9964582	10300000	11400000	6144813	11800000	10400000	12600000	11300000	9194311	9121895	9638709	11400000
1546	333.150173	9.627137	(1-(tert-Butoxycarbonyl)-4-(ethoxycarbonyl)-1H-indol-2-yl)boronic acid	9340.473	17624.059	16669.488	17457.71	23515.635	22507.512	41593.844	28428.498	62586.87	82078.6	94142.09	96342.62	68076.78	98616.77	76089.54	55691.69	68580.05	86759.98	72506.43	64119.324	56359.516	56256.004	58161.38	52475.98	10922.065	0	9983.404	2321.4263	32471.336	34450.98	45544.754	36698.496	38902.984	21342.459	26323.748	31481.832	27440.496	35701.83	44439.605	19469.877	48312.816	45387.973	28544.043	45292.07	22802.432	22407.45	32544.826	38920.77
1561	342.2991584	9.652176	N-Palmitoyl GABA	0	0	0	0	0	0	0	0	47864.086	429429.44	124003.68	30901.578	190646.33	188960.94	161997.17	132330.84	63138.67	54102.695	1067219.6	388970.44	31311.87	0	81686.766	147307.83	0	0	0	0	0	0	0	0	0	0	4007.9114	0	0	0	0	0	0	0	0	0	0	0	0	0
1562	386.2630817	9.652222	Actinonin	0	0	0	0	0	0	0	0	9020.571	58889.992	22397.973	5173.135	26642.129	25247.508	20344.139	17650.043	8949.869	8003.2744	123046.31	52878.15	4339.926	0	9861.206	20331.592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1576	384.309699	9.7300205	N-oleoyl threonine	0	0	0	0	0	0	0	0	0	2523.0288	0	0	6347.0244	36281.137	37469.977	13673.462	0	9808.637	915848.3	135847.77	2170.206	0	32567.117	53009.094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1617	265.2517991	9.785188	Linolenyl alcohol	29160.076	42314.516	38682.35	29083.836	352175.53	276004.6	303886.78	174974.33	266649.7	248445.12	292052.75	329003.75	272565.12	202252.48	208829.58	87427.83	142669.23	189446.89	50658.28	141025.23	168235.3	264990.7	160121.12	136469.23	13464.969	0	15692.334	13712.912	312609.3	260927.14	319121.12	229143.67	380738.7	441718.34	568385.3	445459.75	301479.12	390325.16	547503.8	417772.03	423812.12	364425.53	426290.62	439782.72	281315.03	358308.62	288230.88	375015.84
1640	179.1789168	9.787402	3,3,4-trimethylcyclodecyne	8370.289	13303.955	12451.648	10275.766	127276.8	99038.29	114699.54	64344.934	100313.43	92031.09	110925.59	124538.16	108124.15	77978.4	76703.62	32475.727	52877.48	66485.2	18237.041	51702.45	65727.84	88523.5	60172.633	54321.3	0	0	0	1863.4297	112573.65	101329.266	116496.875	88409.19	135964.44	166670.08	208046.84	165451.48	115730.664	146528.02	201207.58	149356.56	158688.23	126113.19	156598.16	169738.66	104832.92	132861.02	101667.79	144584.47
1686	261.2206715	9.822552	4-[(E)-4-(4-ethenylcyclohexyl)but-1-enyl]cyclohexan-1-one	0	0	0	0	16822	6340.6855	10315.287	4453.4863	34121.773	98669.43	48370.24	42734.582	125461.445	118023.16	126362.6	93356.21	72960.26	133036.73	157932.22	167749.17	98218.78	19943.57	208538.69	137051.55	0	0	0	0	10001.93	10833.811	14003.76	0	14873.973	10474.57	19436.072	5931.0425	10548.125	17999.812	19648.873	11113.066	18586.152	21195.662	22989.121	19474.836	19798.098	21929.486	20509.104	26646.588
1704	326.3044877	9.900394	 Oleoyl ethanolamide	10249.165	15291.986	17067.992	12965.414	22281.383	14152.472	19959.484	10611.455	228534.42	671545.75	397882.3	198602.86	907756.94	1168621.5	1126838.9	826481.06	580744.75	1287500.4	1870238.8	1328193.5	1008832.9	101693.67	1866544.6	1142392.9	16664.004	0	18435.18	17066.16	14592.828	13703.92	19030.996	8048.675	57838.715	65998.336	110198.6	41332.934	61248.625	86861.766	150582.23	68494.88	170981.23	113135.37	180639.67	158296.4	157982.88	167891.56	88752.29	164507.94
1705	446.3255021	9.885396	N-oleoyl tyrosine	0	0	0	0	0	0	0	0	0	0	0	0	0	4421.6035	4228.7354	0	0	0	147998.19	19130.2	0	0	13452.831	13601.921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1785.0527	0	8866.89	10310.893	0	12004.093
1712	249.2206629	9.9640255	(4E,8E)-5,9,13-trimethyltetradeca-4,8,12-trien-2-one	0	0	0	0	10912.901	6935.484	9913.878	0	29090.723	42011.84	41428.715	39233.227	59614.88	50518.67	53285.766	26020.3	32046.713	46767.48	32875.83	52268.285	39236.5	12127.075	64628.492	56464.383	0	0	0	0	9422.503	5314.3164	10758.055	5215.6943	8928.52	10822.111	15714.033	6578.9336	10322.205	12817.918	15874.264	4711.92	17762.97	15332.894	20102.697	14265.845	12712.809	14060.034	11960.888	17206.488
1718	378.2993316	10.039504	Linoleoyl proline	0	0	0	0	0	0	0	0	0	0	0	0	1829.5734	4269.846	12905.293	0	0	0	84095.836	27343.727	0	0	9736.055	20776.582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1719	340.2837407	10.047622	Elmiric acid	0	0	0	0	0	0	0	0	11786.047	39519.773	20261.598	11639.105	65442.96	101999.195	129639.55	66760.33	50459.42	97257.71	1861002.4	383641.56	80163.055	1932.7869	191201.48	275194.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4220.677	10397.889	11065.145	13190.514	19908.527	19282.242	4533.846	22011.684
1722	467.3260491	10.054102	3-(1H-indol-3-yl)-2-(octadec-2-ynoylamino)propanoic acid	1836.3341	14236.371	7480.754	6817.711	4596.0713	1918.769	4272.104	0	0	0	0	0	6679.342	5089.357	7678.6074	0	3633.034	0	52776.715	15262.347	14059.0625	3967.1511	18864.516	27520.096	4050.3687	0	10005.414	4644.455	0	0	0	0	0	0	4191.643	0	1968.4414	0	1840.7775	0	2058.8574	3857.5042	7200.351	4259.5186	11097.822	10203.221	2369.7124	14594.935
1724	368.3150491	10.114763	N-oleoyl GABA	0	0	0	0	0	0	0	0	66058.09	541990.56	176780.6	33015.88	233585.47	222257.16	176279.86	191240.84	79262.33	121525.15	1232558.8	403903.44	74666.77	0	105121.7	172493.16	0	0	0	0	0	0	0	0	4185.633	7254.709	13766.337	4051.8977	0	1848.9473	7912.757	4347.3374	4146.2344	0	0	4017.0273	0	0	0	0
1725	328.2837592	10.132703	Margaroylglycine	0	0	0	0	0	0	0	0	0	12679.793	0	0	15337.901	82969.6	84806.32	26904.982	11782.564	7967.955	1363737.9	259977.05	14145.482	0	65126.2	192872.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4954.5366	10508.891	10485.192	11522.79	18265.613	12925.849	0	15870.964
1727	370.2731712	10.144808	3-[4-(Pentadec-4-enylamino)phenyl]prop-2-ynoic acid	0	0	0	0	0	0	0	0	8377.058	16820.082	15815.457	11689.426	71758.19	43423.9	33017.914	36693.723	25552.34	134699.8	31118.898	50656.465	88205.95	12818.877	146671.42	67306.82	0	0	0	0	0	0	0	0	0	0	0	0	0	4289.704	10206.621	0	23638.283	19417.035	17811.209	22615.66	19445.666	21388.037	16545.865	26250.303
1728	314.2469964	10.167544	2-Dodecyl-1H-quinolin-4-one	0	0	0	0	0	0	0	0	0	6551.8516	0	0	14702.02	24231.969	11364.425	9821.805	0	14767.102	8833.409	17485.168	17016.375	1853.8247	110566.87	55359.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1960.0173	0	3977.8213	4208.152	2042.6821	2132.5579	2234.542	4891.1177
1733	297.2892072	10.201385	N-(nonylideneamino)nonanamide	7128.0967	0	0	0	3840.6409	0	0	0	237191.12	143849.53	254032.1	205635.14	247630.16	119567.47	119244.81	113976.07	76117.73	545060.6	184749.47	172158.27	441463.2	51905.332	449301.53	231412.34	0	1885.678	0	0	0	2169.4973	8839.385	0	18549.385	24388.312	27693.31	25350.27	33263.637	41342.797	61838.797	37390.504	55211	38423.92	60895.707	69334	58545.38	61188.324	47157.02	66520.19
1743	380.3150082	10.259493	N-linoleoyl valine	0	0	0	0	0	0	0	0	6791.1045	34577.008	13540.366	10224.661	72746.234	148440.08	210361.92	40398.453	58991.977	46085.945	2685695.8	637477.44	105624.5	13310.582	193595.44	639042.06	0	0	1816.1063	0	0	0	0	0	0	0	0	0	8106.7354	0	2149.6772	0	12737.561	18104.54	22368.346	13552.821	47902.96	43894.62	22942.379	58146.4
